,track.id,artist.id,artist.name,track.name,addedAt,track.popularity,artist.popularity,artist.genres,track.explicit,trackAttributes.duration_ms,trackAttributes.tempo,trackAttributes.mode,trackAttributes.key,trackAttributes.time_signature,trackAttributes.loudness,trackAttributes.acousticness,trackAttributes.danceability,trackAttributes.energy,trackAttributes.instrumentalness,trackAttributes.liveness,trackAttributes.speechiness
809,6suRRwX61xSMfU7wJuCVdy,0C0XlULifJtAgn6ZNCW2eu,The Killers,For Reasons Unknown,2017-11-05T04:36:48Z,59,82,"rock,permanent wave,modern rock",False,212267,140.398,1,3,4,-4.214,0.000458,0.504,0.884,0.0399,0.108,0.0366
810,7cX4PJz1old9fyFI8RlfgW,0C0XlULifJtAgn6ZNCW2eu,The Killers,Read My Mind,2017-11-05T04:36:48Z,68,82,"rock,permanent wave,modern rock",False,246840,132.246,1,1,4,-3.391,0.00572,0.543,0.917,7.76e-05,0.104,0.0444
811,62XRqyhZP1vYNoD7WMTtiW,0C0XlULifJtAgn6ZNCW2eu,The Killers,Uncle Jonny,2017-11-05T04:36:48Z,50,82,"rock,permanent wave,modern rock",False,265800,173.781,0,10,4,-3.483,5.5e-05,0.262,0.905,0.262,0.396,0.039
812,4shKoD4U0rsE6UDjyPEjyK,0C0XlULifJtAgn6ZNCW2eu,The Killers,Bones,2017-11-05T04:36:48Z,58,82,"rock,permanent wave,modern rock",False,227000,139.57,1,9,4,-3.607,0.000679,0.472,0.902,0.124,0.0822,0.0643
813,5Te9vMyYTCDaSwOBlNu37N,0C0XlULifJtAgn6ZNCW2eu,The Killers,My List,2017-11-05T04:36:48Z,45,82,"rock,permanent wave,modern rock",False,248333,123.738,0,7,4,-8.396,0.0383,0.446,0.279,0,0.117,0.0343
814,6bhs4IsdCiZ3MkHEvSCKfk,0C0XlULifJtAgn6ZNCW2eu,The Killers,This River Is Wild,2017-11-05T04:36:48Z,51,82,"rock,permanent wave,modern rock",False,278000,140.677,1,3,4,-4.286,0.000836,0.376,0.89,0.00151,0.152,0.0852
815,57hGTDy3A5JFzbmIzrSYxF,0C0XlULifJtAgn6ZNCW2eu,The Killers,Why Do I Keep Counting?,2017-11-05T04:36:48Z,45,82,"rock,permanent wave,modern rock",False,264453,107.141,1,3,4,-4.742,0.0169,0.566,0.829,1.77e-05,0.0928,0.0404
816,4fCs9oQGvZGbnYXBkL4hYh,0C0XlULifJtAgn6ZNCW2eu,The Killers,Exitlude,2017-11-05T04:36:48Z,49,82,"rock,permanent wave,modern rock",False,146747,138.923,1,11,4,-11.73,0.297,0.386,0.347,0.000457,0.124,0.0389
817,4iG2gAwKXsOcijVaVXzRPW,0SwO7SWeDHJijQ3XNS7xEE,MGMT,Time to Pretend,2017-11-03T19:15:54Z,70,78,"rock,indietronica,indie pop,garage rock,modern rock,indie rock,alternative dance",True,261000,100.99,1,2,3,-3.249,8.74e-05,0.438,0.94,0.0777,0.3,0.0452
818,2D1uFfnp5ylRPNYbdEa5Kv,7gP3bB2nilZXLfPHJhMdvc,Foster The People,Life on the Nickel,2017-11-03T19:05:53Z,49,79,"modern rock,rock,indie pop,indietronica",False,215307,120.014,0,5,4,-5.4,0.0523,0.694,0.951,0.00338,0.293,0.0784
819,4VbDJMkAX3dWNBdn3KH6Wx,7gP3bB2nilZXLfPHJhMdvc,Foster The People,Helena Beat,2017-11-03T19:02:41Z,63,79,"modern rock,rock,indie pop,indietronica",False,276173,126.968,0,5,4,-4.905,0.0127,0.67,0.876,0.00302,0.109,0.0536
820,5Fli1xRi01bvCjsZvKWro0,7gP3bB2nilZXLfPHJhMdvc,Foster The People,Houdini,2017-11-03T18:59:46Z,68,79,"modern rock,rock,indie pop,indietronica",False,202467,110.024,1,8,4,-3.511,0.00762,0.632,0.908,0.000172,0.167,0.0458
821,4HRa9ZWcmZ8JD7UySPu0wT,7gP3bB2nilZXLfPHJhMdvc,Foster The People,Don't Stop (Color on the Walls),2017-11-03T18:49:59Z,62,79,"modern rock,rock,indie pop,indietronica",False,174920,133.004,0,1,4,-3.751,0.00183,0.611,0.948,0.0995,0.0969,0.0753
822,4QK4pMWEwlXxwg1zp08xpl,0C0XlULifJtAgn6ZNCW2eu,The Killers,Jenny Was A Friend Of Mine,2017-11-03T03:28:03Z,53,82,"rock,permanent wave,modern rock",False,243933,114.064,1,11,4,-3.914,0.000107,0.545,0.974,0.00118,0.306,0.0469
823,7oK9VyNzrYvRFo7nQEYkWN,0C0XlULifJtAgn6ZNCW2eu,The Killers,Mr. Brightside,2017-11-03T03:28:03Z,76,82,"rock,permanent wave,modern rock",False,222587,148.017,1,1,4,-3.74,0.00101,0.356,0.924,0,0.0953,0.0808
824,4kAgnAL4WKx7YqnlL2fvMh,0C0XlULifJtAgn6ZNCW2eu,The Killers,Smile Like You Mean It,2017-11-03T03:28:03Z,58,82,"rock,permanent wave,modern rock",False,234107,125.087,0,3,4,-2.581,0.000378,0.362,0.979,0.0151,0.231,0.161
825,7HGTkn2aX7MNdKs7nV2xBt,0C0XlULifJtAgn6ZNCW2eu,The Killers,Somebody Told Me,2017-11-03T03:28:03Z,68,82,"rock,permanent wave,modern rock",False,197160,138.039,0,10,4,-3.198,8.05e-05,0.509,0.987,0.000928,0.119,0.0886
826,0kYUrLVQOfx21xuXu7OGrT,0C0XlULifJtAgn6ZNCW2eu,The Killers,All These Things That I've Done,2017-11-03T03:28:03Z,65,82,"rock,permanent wave,modern rock",False,301573,118.241,1,6,4,-6.181,0.00156,0.557,0.728,5.13e-06,0.118,0.0405
827,3Jm6PDqIputlpeg75EtDic,0C0XlULifJtAgn6ZNCW2eu,The Killers,"Andy, You're A Star",2017-11-03T03:28:03Z,49,82,"rock,permanent wave,modern rock",False,194080,84.126,0,1,4,-4.35,0.233,0.504,0.588,0.00466,0.148,0.0253
828,4auE2w8sP6HYrA3Dcokmdl,0C0XlULifJtAgn6ZNCW2eu,The Killers,On Top,2017-11-03T03:28:03Z,49,82,"rock,permanent wave,modern rock",False,258987,126.995,0,1,4,-3.196,0.0134,0.595,0.937,0,0.116,0.038
829,083cgOBzPBFBrqYFJDWPis,0C0XlULifJtAgn6ZNCW2eu,The Killers,Change Your Mind,2017-11-03T03:28:03Z,52,82,"rock,permanent wave,modern rock",False,190840,147.009,1,5,4,-2.336,0.00019,0.369,0.981,8.58e-06,0.156,0.0622
830,67kIfRYFai45yakOuXhndQ,0C0XlULifJtAgn6ZNCW2eu,The Killers,Believe Me Natalie,2017-11-03T03:28:03Z,45,82,"rock,permanent wave,modern rock",False,306667,95.958,1,0,4,-5.387,1.51e-05,0.431,0.907,0.00445,0.0529,0.0523
831,7KC3BSniVDfKMD8YLKmOrf,0C0XlULifJtAgn6ZNCW2eu,The Killers,Midnight Show,2017-11-03T03:28:03Z,44,82,"rock,permanent wave,modern rock",False,242973,143.991,0,3,4,-3.394,8.05e-05,0.395,0.955,0.00813,0.0866,0.0835
832,5UimLzrkc72ST1fQRuwQKs,0C0XlULifJtAgn6ZNCW2eu,The Killers,Everything Will Be Alright,2017-11-03T03:28:03Z,45,82,"rock,permanent wave,modern rock",False,345253,128.101,0,0,4,-3.967,0.0012,0.491,0.766,0.000481,0.109,0.0291
833,4EcJBIXjI5y9TA6CBfIljo,0C0XlULifJtAgn6ZNCW2eu,The Killers,Rut,2017-11-03T03:27:53Z,49,82,"rock,permanent wave,modern rock",False,264480,117.008,1,1,4,-6.91,0.0704,0.64,0.513,0.00234,0.102,0.0305
834,6jMRqEHVRC3iamsSscJlbz,0C0XlULifJtAgn6ZNCW2eu,The Killers,Life To Come,2017-11-03T03:27:53Z,49,82,"rock,permanent wave,modern rock",False,271933,107.977,1,0,4,-3.74,0.0251,0.473,0.854,0.0185,0.0748,0.0584
835,5NAiPIEzxAexFE3ucV18Q8,0C0XlULifJtAgn6ZNCW2eu,The Killers,Run For Cover,2017-11-03T03:27:53Z,63,82,"rock,permanent wave,modern rock",False,222147,165.108,1,5,4,-3.315,0.0016,0.466,0.951,0.00242,0.351,0.126
836,4LCQ5gFmkAdACy5O9vDP4c,0C0XlULifJtAgn6ZNCW2eu,The Killers,Tyson vs Douglas,2017-11-03T03:27:53Z,50,82,"rock,permanent wave,modern rock",False,273707,159.866,1,2,4,-3.997,0.00255,0.494,0.933,0.108,0.109,0.152
837,0vicQm86o7GnT42GdG34sA,0C0XlULifJtAgn6ZNCW2eu,The Killers,Some Kind Of Love,2017-11-03T03:27:53Z,53,82,"rock,permanent wave,modern rock",False,278093,141.848,1,8,4,-9.947,0.71,0.246,0.483,0.23,0.102,0.0359
838,2foU3yN5SE5IUasPTs91YV,0C0XlULifJtAgn6ZNCW2eu,The Killers,Out Of My Mind,2017-11-03T03:27:53Z,49,82,"rock,permanent wave,modern rock",False,223680,100.01,0,11,4,-4.295,0.00209,0.626,0.859,0.00424,0.081,0.0378
839,1vwEgKpkdY63nX0jrrYj9X,0C0XlULifJtAgn6ZNCW2eu,The Killers,The Calling,2017-11-03T03:27:53Z,43,82,"rock,permanent wave,modern rock",False,241787,103.986,0,11,4,-4.86,0.207,0.678,0.812,8.41e-05,0.11,0.231
840,1Tb4F7Ba2C8Yt3cMnYa3X3,0C0XlULifJtAgn6ZNCW2eu,The Killers,Have All The Songs Been Written?,2017-11-03T03:27:53Z,38,82,"rock,permanent wave,modern rock",False,249947,115.716,1,11,4,-6.047,0.744,0.284,0.544,6.94e-06,0.0888,0.0353
841,5FVd6KXrgO9B3JPmC8OPst,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Do I Wanna Know?,2017-10-27T20:05:15Z,81,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,272394,85.03,1,5,4,-7.596,0.186,0.548,0.532,0.000263,0.217,0.0323
842,2AT8iROs4FQueDv2c8q2KE,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,R U Mine?,2017-10-27T20:05:15Z,76,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,201726,97.094,0,6,4,-5.692,0.00616,0.288,0.758,0,0.303,0.0371
843,1j9rezdE3YeC7yktZXC1em,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,I Want It All,2017-10-27T20:05:15Z,60,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,185406,131.052,1,5,4,-5.579,0.000637,0.499,0.81,0.0748,0.0625,0.0347
844,5TTGoX70AFrTvuEtqHK37S,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,No. 1 Party Anthem,2017-10-27T20:05:15Z,64,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,243132,115.013,1,0,4,-5.563,0.33,0.505,0.698,0.0887,0.0966,0.0297
845,4atMrAadB7dS8xn9vfk9PQ,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Fireside,2017-10-27T20:05:15Z,61,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,181049,100.033,0,9,4,-5.611,0.0234,0.538,0.953,0.00126,0.113,0.056
846,086myS9r57YsLbJpU0TgK9,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Why'd You Only Call Me When You're High?,2017-10-27T20:05:15Z,75,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,161124,92.004,1,2,4,-6.478,0.0483,0.691,0.631,1.13e-05,0.104,0.0368
847,0NdTUS4UiNYCNn5FgVqKQY,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Snap Out Of It,2017-10-27T20:05:15Z,71,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,193030,130.014,0,5,4,-6.455,0.249,0.728,0.638,0,0.116,0.0336
848,2LGdO5MtFdyphi2EihANZG,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Knee Socks,2017-10-27T20:05:15Z,67,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,257563,97.975,0,11,4,-8.323,0.123,0.665,0.542,0.00291,0.342,0.033
849,5XeFesFbtLpXzIVDNQP22n,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,I Wanna Be Yours,2017-10-27T20:05:15Z,71,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,183956,67.528,0,0,4,-9.345,0.136,0.464,0.417,0.022,0.0974,0.0256
850,6wNUBZNWFxdUGof6vkaykE,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,One For The Road,2017-10-27T20:05:15Z,64,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,206052,180.048,1,0,4,-6.849,0.212,0.415,0.668,0.0615,0.27,0.036
851,7nzsY8vlnKdvGOEE0rjAXZ,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Arabella,2017-10-27T20:05:15Z,72,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,207357,179.949,1,2,4,-6.986,0.0202,0.579,0.558,1.26e-06,0.212,0.0895
852,75n7mraeMycQOl2sDGYaTe,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,Mad Sounds,2017-10-27T20:05:15Z,61,86,"rock,permanent wave,garage rock,sheffield indie,modern rock",False,215012,80.001,1,10,4,-10.71,0.279,0.532,0.462,0.196,0.101,0.03
853,2RDXq7AwoEpvrjsXe4zlUc,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Queen Bitch - 2015 Remaster,2017-10-25T19:23:41Z,56,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,200507,137.172,1,0,4,-13.084,0.0248,0.599,0.636,0,0.0612,0.0305
854,3rpuor3iDjfx0yOcSfE63v,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Song for Bob Dylan - 2015 Remaster,2017-10-25T19:18:50Z,42,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,253093,139.216,1,4,4,-15.41,0.166,0.422,0.46,0,0.0637,0.0439
855,0SfYZJSWk4h00yzheOgeIQ,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Andy Warhol - 2015 Remaster,2017-10-25T19:17:53Z,44,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,234747,84.087,0,4,4,-16.498,0.168,0.544,0.449,0,0.636,0.0733
856,63PgfGFgAZUEzwGouciEC5,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Quicksand - 2015 Remaster,2017-10-25T19:10:45Z,45,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,306480,117.348,1,2,4,-17.091,0.344,0.422,0.245,0,0.0737,0.0346
857,1w3W1hz6xVUSWkbh0paMgs,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Kooks - 2015 Remaster,2017-10-25T19:03:57Z,50,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,173760,127.172,1,9,4,-17.749,0.497,0.607,0.278,0,0.121,0.0378
858,0LrwgdLsFaWh9VXIjBRe8t,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Changes - 2015 Remaster,2017-10-25T19:03:56Z,65,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,217747,114.719,1,0,4,-11.75,0.505,0.547,0.308,0,0.109,0.0377
859,3ZE3wv8V3w2T2f7nOCjV0N,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Life on Mars? - 2015 Remaster,2017-10-25T19:03:56Z,70,84,"dance rock,rock,album rock,art rock,glam rock,permanent wave,classic rock,protopunk",False,235987,123.281,1,10,4,-14.635,0.639,0.442,0.384,7.7e-05,0.0539,0.0414
860,5aWhs651KYM26HYM16kRdk,0C0XlULifJtAgn6ZNCW2eu,The Killers,The Man,2017-10-23T19:10:34Z,66,82,"rock,permanent wave,modern rock",False,250093,106.02,0,6,4,-2.598,0.0727,0.606,0.942,2.07e-06,0.0709,0.115
861,7KCVv4G214JjjAz2B9eM7H,0C0XlULifJtAgn6ZNCW2eu,The Killers,Wonderful Wonderful,2017-10-23T19:07:19Z,50,82,"rock,permanent wave,modern rock",False,310507,140.091,1,8,4,-6.089,0.0124,0.448,0.746,0.662,0.108,0.0601
862,5MMZJtHOiH1RmQSSe3DJdg,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Sleep On The Floor,2017-10-22T01:53:25Z,65,82,"folk-pop,stomp and holler",False,211851,142.14,1,7,4,-8.061,0.249,0.389,0.431,0,0.13,0.0344
863,3d8y0t70g7hw2FOWl9Z4Fm,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Ophelia,2017-10-22T01:53:25Z,72,82,"folk-pop,stomp and holler",False,160097,76.023,1,5,4,-6.519,0.613,0.664,0.573,0.000363,0.0857,0.0277
864,2ToW7zhGCrVrLU4fiKj9U1,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Cleopatra,2017-10-22T01:53:25Z,62,82,"folk-pop,stomp and holler",False,201413,151.393,1,8,4,-6.765,0.228,0.536,0.775,0.000143,0.0947,0.0394
865,02VxlOxetoqdcq2G7zHImz,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Gun Song,2017-10-22T01:53:25Z,52,82,"folk-pop,stomp and holler",False,216547,96.27,1,7,4,-5.512,0.294,0.683,0.713,2.47e-05,0.0997,0.025
866,5bodDpPolC3xlame0SVcDY,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Angela,2017-10-22T01:53:25Z,60,82,"folk-pop,stomp and holler",False,201786,130.366,1,4,4,-8.23,0.649,0.668,0.563,0.000347,0.11,0.0305
867,0Ulxa4or5zsSFIJc7rEao0,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,In The Light,2017-10-22T01:53:25Z,50,82,"folk-pop,stomp and holler",False,231868,97.725,1,9,4,-9.629,0.835,0.689,0.41,0.0276,0.1,0.0275
868,31xsM9IYq8B2EWfiJUzyXW,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Gale Song,2017-10-22T01:53:25Z,52,82,"folk-pop,stomp and holler",False,193720,176.53,1,0,3,-8.441,0.761,0.357,0.326,0.000132,0.104,0.0302
869,6C6xqMptwc0qjFo1KzCzX3,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Long Way From Home,2017-10-22T01:53:25Z,49,82,"folk-pop,stomp and holler",False,152280,99.868,1,9,5,-8.523,0.691,0.528,0.416,0.000276,0.0953,0.0305
870,3u4pq1k2CliqRp0iI5JHI4,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Sick In The Head,2017-10-22T01:53:25Z,46,82,"folk-pop,stomp and holler",False,151467,124.087,1,7,4,-11.787,0.787,0.605,0.361,0.0718,0.339,0.0303
871,34WAdNQOUeGjgFOZshew1e,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,My Eyes,2017-10-22T01:53:25Z,51,82,"folk-pop,stomp and holler",False,216600,93.871,1,4,3,-8.337,0.852,0.435,0.309,2.63e-05,0.113,0.0309
872,5ONbCAFFnAJ0YGClEeddcU,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Patience,2017-10-22T01:53:25Z,50,82,"folk-pop,stomp and holler",False,97051,138.361,1,4,3,-16.991,0.973,0.477,0.236,0.922,0.108,0.0458
873,5DoJM8EYBrleh6qNZgs9JJ,0yNLKJebCb8Aueb54LYya3,New Order,Touched By The Hand Of God,2017-10-17T01:41:59Z,18,72,"new wave pop,britpop,dance rock,rock,post-punk,alternative rock,art rock,new romantic,permanent wave,synthpop,new wave,uk post-punk,madchester",False,298000,116.026,1,0,4,-6.631,0.104,0.614,0.84,0.0282,0.966,0.0482
874,7xOcMNHinmR1zPylAm8YM4,0yNLKJebCb8Aueb54LYya3,New Order,Temptation,2017-10-17T01:41:59Z,24,72,"new wave pop,britpop,dance rock,rock,post-punk,alternative rock,art rock,new romantic,permanent wave,synthpop,new wave,uk post-punk,madchester",False,516667,130.266,1,1,4,-9.073,0.00605,0.612,0.781,0.194,0.704,0.0263
875,0hU3OU6YVjyMvKM1VAPkiy,0yNLKJebCb8Aueb54LYya3,New Order,Every Second Counts,2017-10-17T01:41:59Z,14,72,"new wave pop,britpop,dance rock,rock,post-punk,alternative rock,art rock,new romantic,permanent wave,synthpop,new wave,uk post-punk,madchester",False,260667,98.006,1,0,4,-10.029,0.0242,0.637,0.573,0.358,0.244,0.0238
